Member,Order,SKU,Created On,Description,group
M48101,8114286,93141092,20-03-2014 20:54,Yogurt & Lassi,train
M48101,8114286,15668477,20-03-2014 20:54,Exotic Vegetables,train
M48101,8114286,7572254,20-03-2014 20:54,Cooking Sauce,train
M48101,8114286,93141022,20-03-2014 20:54,Yogurt & Lassi,train
M48101,8126398,93156751,25-03-2014 14:03,Ground Coffee,train
M48101,8126398,34989207,25-03-2014 14:03,Corn Snacks,train
M48101,8126398,15668478,25-03-2014 14:03,Banana,train
M48101,8139226,34986125,2/3/14 21:45,Whole Spices,train
M48101,8139226,15669764,2/3/14 21:45,Besan,train
M48101,8139226,15669799,2/3/14 21:45,Raisins,train
M48101,8139226,15668688,2/3/14 21:45,Root Vegetables,train
M48101,8139226,15668594,2/3/14 21:45,Exotic Vegetables,train
M48101,8139226,7572254,2/3/14 21:45,Cooking Sauce,train
M48101,8139226,7628638,2/3/14 21:45,Face Packs & Scrubs,train
M48101,8139226,7572730,2/3/14 21:45,Other Juices,train
M48101,8139226,15669818,2/3/14 21:45,Whole Spices,train
M48101,8139226,7578354,2/3/14 21:45,Chilli & Soya Sauces,train
M48101,8139226,93156751,2/3/14 21:45,Ground Coffee,train
M48101,8163101,7575499,13-02-2014 06:38,Aluminium Foil & Cling Wrap,train
M48101,8163101,15669799,13-02-2014 06:38,Raisins,train
M48101,8163101,7572730,13-02-2014 06:38,Other Juices,train
M48101,8163101,15668478,13-02-2014 06:38,Banana,train
M48101,8163101,7573410,13-02-2014 06:38,Mango Juices,train
M48101,8175654,15669762,18-02-2014 23:32,Urad Dal,train
M48101,8175654,7572254,18-02-2014 23:32,Cooking Sauce,train
M48101,8175654,7572432,18-02-2014 23:32,Cooking Paste,train
M48101,8175654,15669776,18-02-2014 23:32,Other Dals,train
M48101,8175654,15668494,18-02-2014 23:32,Exotic Vegetables,train
M48101,8175654,93156751,18-02-2014 23:32,Ground Coffee,train
M48101,8175654,15668688,18-02-2014 23:32,Root Vegetables,train
M48101,8175654,34990047,18-02-2014 23:32,Phenyles & Acids,train
M48101,8175654,15669865,18-02-2014 23:32,Other Dals,train
M48101,8175654,15668460,18-02-2014 23:32,Gourd & Cucumber,train
M48101,8175654,15668448,18-02-2014 23:32,Exotic Vegetables,train
M48101,8188422,7572432,24-02-2014 00:43,Cooking Paste,train
M48101,8188422,7572730,24-02-2014 00:43,Other Juices,train
M48101,8188422,93141022,24-02-2014 00:43,Yogurt & Lassi,train
M48101,8188422,15669958,24-02-2014 00:43,Other Dry Fruits,train
M48101,8188422,34987569,24-02-2014 00:43,Powdered Spices,train
M48101,8188422,15669868,24-02-2014 00:43,Other Dals,train
M48101,8188422,7599091,24-02-2014 00:43,Namkeen,train
M48101,8188422,15669771,24-02-2014 00:43,Maida,train
M48101,8188422,7586311,24-02-2014 00:43,Chips,train
M48101,8188422,92388181,24-02-2014 00:43,Healthy Snacks,train
M48101,8188422,93141023,24-02-2014 00:43,Yogurt & Lassi,train
M48101,8188422,92388008,24-02-2014 00:43,Namkeen,train
M48101,8188422,93156751,24-02-2014 00:43,Ground Coffee,train
M48101,8188422,7630965,24-02-2014 00:43,Regular Pasta,train
M48101,8188422,7653522,24-02-2014 00:43,Namkeen,train
M48101,8216260,15669772,7/2/14 22:13,Other Dals,train
M48101,8216260,93156751,7/2/14 22:13,Ground Coffee,train
M48101,8216260,15668379,7/2/14 22:13,Other Vegetables,train
M48101,8233473,34986113,15-01-2014 22:42,Whole Spices,train
M48101,8233473,7575314,15-01-2014 22:42,Sanitary Pads,train
M48101,8233473,93156751,15-01-2014 22:42,Ground Coffee,train
M48101,8233473,34986125,15-01-2014 22:42,Whole Spices,train
M48101,8248146,7613347,23-01-2014 15:14,Honey,train
M48101,8248146,7572254,23-01-2014 15:14,Cooking Sauce,train
M48101,8248146,93156751,23-01-2014 15:14,Ground Coffee,train
M48101,8248146,7575499,23-01-2014 15:14,Aluminium Foil & Cling Wrap,train
M48101,8248146,34990047,23-01-2014 15:14,Phenyles & Acids,train
M48101,8248146,92380875,23-01-2014 15:14,Agarbatti,train
M48101,8248146,7642814,23-01-2014 15:14,Basmati Rice,train
M48101,8248146,7575340,23-01-2014 15:14,Disposable Plates & Utensils,train
M48101,8248146,7569798,23-01-2014 15:14,Namkeen,train
M48101,8248146,15669780,23-01-2014 15:14,Sugar,train
M48101,8248146,92388181,23-01-2014 15:14,Healthy Snacks,train
M48101,8248146,93006842,23-01-2014 15:14,Face Packs & Scrubs,train
M48101,8248146,7578531,23-01-2014 15:14,Corn Snacks,train
M48101,8253933,15668594,26-01-2014 21:27,Exotic Vegetables,train
M48101,8253933,15668688,26-01-2014 21:27,Root Vegetables,train
M48101,8253933,7572432,26-01-2014 21:27,Cooking Paste,train
M48101,8253933,93156751,26-01-2014 21:27,Ground Coffee,train
M48101,8272462,34990047,2/1/14 19:53,Phenyles & Acids,train
M48101,8272462,15668688,2/1/14 19:53,Root Vegetables,train
M48101,8272462,15669878,2/1/14 19:53,Toor Dal,train
M48101,8272462,7578531,2/1/14 19:53,Corn Snacks,train
M48101,8272462,15668379,2/1/14 19:53,Other Vegetables,train
M48101,8272462,93156751,2/1/14 19:53,Ground Coffee,train
M48101,8272462,15668594,2/1/14 19:53,Exotic Vegetables,train
M48101,8272462,15669775,2/1/14 19:53,Sooji & Rava,train
M48101,8272462,7569798,2/1/14 19:53,Namkeen,train
M48101,8272462,15669821,2/1/14 19:53,Whole Spices,train
M48101,8272462,7569805,2/1/14 19:53,Namkeen,train
M48101,8272462,15668448,2/1/14 19:53,Exotic Vegetables,train
M48101,8272462,7613347,2/1/14 19:53,Honey,train
M48101,8272462,15669786,2/1/14 19:53,Avalakki / Poha,train
M48101,8282999,34992037,7/1/14 13:37,Bread,train
M48101,8282999,15668467,7/1/14 13:37,Beans,train
M48101,8282999,7642814,7/1/14 13:37,Basmati Rice,train
M48101,8282999,15669763,7/1/14 13:37,Other Dals,train
M48101,8282999,93156751,7/1/14 13:37,Ground Coffee,train
M48101,8287448,15669764,10/1/14 10:48,Besan,train
M48101,8287448,7586310,10/1/14 10:48,Chips,train
M48101,8287448,15668688,10/1/14 10:48,Root Vegetables,train
M48101,8287448,15669778,10/1/14 10:48,Other Dals,train
M48101,8287448,15669771,10/1/14 10:48,Maida,train
M48101,8287448,7575499,10/1/14 10:48,Aluminium Foil & Cling Wrap,train
M48101,8287448,7572303,10/1/14 10:48,Namkeen,train
M48101,8287448,7572254,10/1/14 10:48,Cooking Sauce,train
M48101,8287448,93141022,10/1/14 10:48,Yogurt & Lassi,train
M48101,8301554,7572254,12/12/13 22:57,Cooking Sauce,train
M48101,8301554,7569805,12/12/13 22:57,Namkeen,train
M48101,8301554,15669777,12/12/13 22:57,Urad Dal,train
M48101,8301554,93156751,12/12/13 22:57,Ground Coffee,train
M48101,8301554,15669771,12/12/13 22:57,Maida,train
M48101,8301554,15668688,12/12/13 22:57,Root Vegetables,train
M48101,8301554,7573410,12/12/13 22:57,Mango Juices,train
M48101,8301554,15668465,12/12/13 22:57,Root Vegetables,train
M48101,8302352,15668448,13-12-2013 13:57,Exotic Vegetables,train
M48101,8302352,34990047,13-12-2013 13:57,Phenyles & Acids,train
M48101,8311122,7587863,18-12-2013 13:20,Jams & Sauces,train
M48101,8311122,7569798,18-12-2013 13:20,Namkeen,train
M48101,8311122,93141023,18-12-2013 13:20,Yogurt & Lassi,train
M48101,8311122,7575499,18-12-2013 13:20,Aluminium Foil & Cling Wrap,train
M48101,8311122,93156751,18-12-2013 13:20,Ground Coffee,train
M48101,8311122,7572730,18-12-2013 13:20,Other Juices,train
M48101,8311122,93141022,18-12-2013 13:20,Yogurt & Lassi,train
M48101,8311122,7572254,18-12-2013 13:20,Cooking Sauce,train
M48101,8311122,7586311,18-12-2013 13:20,Chips,train
M48101,8311122,92388181,18-12-2013 13:20,Healthy Snacks,train
M48101,8324388,15669780,21-11-2013 18:27,Sugar,train
M48101,8324388,15669764,21-11-2013 18:27,Besan,train
M48101,8324388,15668594,21-11-2013 18:27,Exotic Vegetables,train
M48101,8324388,7572310,21-11-2013 18:27,Namkeen,train
M48101,8324388,15668688,21-11-2013 18:27,Root Vegetables,train
M48101,8324388,15668379,21-11-2013 18:27,Other Vegetables,train
M48101,8324388,15669786,21-11-2013 18:27,Avalakki / Poha,train
M48101,8324388,7572254,21-11-2013 18:27,Cooking Sauce,train
M48101,8324388,93156751,21-11-2013 18:27,Ground Coffee,train
M48101,8345667,15668379,2/12/13 18:46,Other Vegetables,train
M48101,8345667,15668688,2/12/13 18:46,Root Vegetables,train
M48101,8345667,7572254,2/12/13 18:46,Cooking Sauce,train
M48101,8345667,93156751,2/12/13 18:46,Ground Coffee,train
M48101,8345667,7630967,2/12/13 18:46,Regular Pasta,train
M48101,8345667,7572730,2/12/13 18:46,Other Juices,train
M48101,8345667,15668594,2/12/13 18:46,Exotic Vegetables,train
M48101,8345667,7578355,2/12/13 18:46,Chinese Noodles,train
M48101,8345667,7593949,2/12/13 18:46,Cream Biscuits,train
M48101,8345667,15668519,2/12/13 18:46,Bread,train
M48101,8345667,15668468,2/12/13 18:46,Beans,train
M48101,8345667,7573410,2/12/13 18:46,Mango Juices,train
M48101,8364288,7573410,6/11/13 13:36,Mango Juices,train
M48101,8364288,7572301,6/11/13 13:36,Namkeen,train
M48101,8364288,7575340,6/11/13 13:36,Disposable Plates & Utensils,train
M48101,8364288,15669771,6/11/13 13:36,Maida,train
M48101,8364288,7572432,6/11/13 13:36,Cooking Paste,train
M48101,8364288,7653522,6/11/13 13:36,Namkeen,train
M48101,8364288,93156751,6/11/13 13:36,Ground Coffee,train
M48101,8364288,7642810,6/11/13 13:36,Basmati Rice,train
M48101,8364288,15668688,6/11/13 13:36,Root Vegetables,train
M48101,8364288,7575499,6/11/13 13:36,Aluminium Foil & Cling Wrap,train
M48101,8364288,7587687,6/11/13 13:36,Organic Masalas & Spices,train
M48101,8364288,15669772,6/11/13 13:36,Other Dals,train
M48101,8373821,93156751,11/11/13 9:43,Ground Coffee,train
M48101,8373821,15669857,11/11/13 9:43,Raw Peanuts,train
M48101,8373821,15668688,11/11/13 9:43,Root Vegetables,train
M48101,8373821,7572254,11/11/13 9:43,Cooking Sauce,train
M48101,8373821,15668467,11/11/13 9:43,Beans,train
M48101,8373821,7572432,11/11/13 9:43,Cooking Paste,train
M48101,8373821,15668460,11/11/13 9:43,Gourd & Cucumber,train
M48101,8373821,7572730,11/11/13 9:43,Other Juices,train
M48154,6509524,15669775,16-09-2014 09:30,Sooji & Rava,train
M48154,6509524,15668378,16-09-2014 09:30,Other Vegetables,train
M48154,6509524,15668465,16-09-2014 09:30,Root Vegetables,train
M48154,6509524,15669974,16-09-2014 09:30,Other Dry Fruits,train
M48154,6509524,34994233,16-09-2014 09:30,Organic F&V,train
M48154,6509524,15668416,16-09-2014 09:30,Banana,train
M48154,6509524,7625765,16-09-2014 09:30,Sunflower Oils,train
M48154,6509524,15669964,16-09-2014 09:30,Raisins,train
M48154,6509524,15668375,16-09-2014 09:30,Root Vegetables,train
M48154,6509524,15669972,16-09-2014 09:30,Cashews,train
M48154,6521249,15668465,2/9/14 22:55,Root Vegetables,train
M48154,6521249,34991607,2/9/14 22:55,Sanitary Aids,train
M48154,6521249,15669856,2/9/14 22:55,Sugar,train
M48154,6521249,15669824,2/9/14 22:55,Raw Rice,train
M48154,6521249,15669883,2/9/14 22:55,Rice Flour,train
M48154,6521249,15668379,2/9/14 22:55,Other Vegetables,train
M48154,6521249,29247044,2/9/14 22:55,Besan,train
M48154,6521249,21408947,2/9/14 22:55,Other Rice Products,train
M48154,6640503,15668379,10/8/14 20:14,Other Vegetables,train
M48154,6640503,7625765,10/8/14 20:14,Sunflower Oils,train
M48154,6640503,34990524,10/8/14 20:14,Frozen Veg Food,train
M48154,6640503,15669826,10/8/14 20:14,Raw Rice,train
M48154,6640503,15668494,10/8/14 20:14,Exotic Vegetables,train
M48154,6640503,15668594,10/8/14 20:14,Exotic Vegetables,train
M48154,6640503,15668469,10/8/14 20:14,Beans,train
M48154,6640503,15668685,10/8/14 20:14,Beans,train
M48154,6640503,7586551,10/8/14 20:14,Chips,train
M48154,6640503,15668688,10/8/14 20:14,Root Vegetables,train
M48154,6640503,15670270,10/8/14 20:14,Other Dals,train
M48154,6716211,15669818,26-07-2014 23:09,Whole Spices,train
M48154,6716211,34988778,26-07-2014 23:09,Rasagulla & Gulab Jamun,train
M48154,6716211,15668685,26-07-2014 23:09,Beans,train
M48154,6716211,15669760,26-07-2014 23:09,Whole Spices,train
M48154,6716211,7581856,26-07-2014 23:09,Veg & Fruit,train
M48154,6716211,15668467,26-07-2014 23:09,Beans,train
M48154,6716211,15669873,26-07-2014 23:09,Whole Spices,train
M48154,6716211,15670007,26-07-2014 23:09,Cashews,train
M48154,6716211,15668379,26-07-2014 23:09,Other Vegetables,train
M48154,6716211,15668688,26-07-2014 23:09,Root Vegetables,train
M48154,6719789,15668467,9/7/14 1:37,Beans,train
M48154,6719789,15668379,9/7/14 1:37,Other Vegetables,train
M48154,6719789,7581856,9/7/14 1:37,Veg & Fruit,train
M48154,6719789,15668685,9/7/14 1:37,Beans,train
M48154,6719789,34995195,9/7/14 1:37,Instant Pastas,train
M48154,6719789,15668478,9/7/14 1:37,Banana,train
M48154,6719789,34995196,9/7/14 1:37,Instant Pastas,train
M48154,6755753,15668685,30-06-2014 17:46,Beans,train
M48154,6755753,7586551,30-06-2014 17:46,Chips,train
M48154,6755753,15669775,30-06-2014 17:46,Sooji & Rava,train
M48154,6755753,15668379,30-06-2014 17:46,Other Vegetables,train
M48154,6755753,15669777,30-06-2014 17:46,Urad Dal,train
M48154,6755753,15669798,30-06-2014 17:46,Raisins,train
M48154,6755753,15668465,30-06-2014 17:46,Root Vegetables,train
M48154,6755753,7586308,30-06-2014 17:46,Chips,train
M48154,6755753,15669764,30-06-2014 17:46,Besan,train
M48154,6755753,15669786,30-06-2014 17:46,Avalakki / Poha,train
M48154,6755753,15668478,30-06-2014 17:46,Banana,train
M48154,6755753,15668688,30-06-2014 17:46,Root Vegetables,train
M48154,6755753,15670007,30-06-2014 17:46,Cashews,train
M48154,6755753,15669957,30-06-2014 17:46,Other Dry Fruits,train
M48154,6755753,15670009,30-06-2014 17:46,Almonds,train
M48154,7344807,15668379,14-10-2013 17:07,Other Vegetables,train
M48154,7344807,15668688,14-10-2013 17:07,Root Vegetables,train
M48154,7344807,15668467,14-10-2013 17:07,Beans,train
M48154,7344807,7586309,14-10-2013 17:07,Chips,train
M48154,7344807,7594818,14-10-2013 17:07,Instant Noodles,train
M48154,7360108,15668379,23-10-2013 20:14,Other Vegetables,train
M48154,7360108,15669856,23-10-2013 20:14,Sugar,train
M48154,7360108,15668688,23-10-2013 20:14,Root Vegetables,train
M48154,7360108,15668467,23-10-2013 20:14,Beans,train
M48154,7383994,15668465,28-09-2013 20:27,Root Vegetables,train
M48154,7383994,7588161,28-09-2013 20:27,Health Drinks,train
M48154,7383994,15668467,28-09-2013 20:27,Beans,train
M48154,7383994,15669764,28-09-2013 20:27,Besan,train
M48154,7383994,15668688,28-09-2013 20:27,Root Vegetables,train
M48154,7383994,15669821,28-09-2013 20:27,Whole Spices,train
M48154,7391912,15669834,3/10/13 9:31,Raw Rice,train
M48154,7391912,15668467,3/10/13 9:31,Beans,train
M48154,7391912,15668465,3/10/13 9:31,Root Vegetables,train
M48154,7391912,15668379,3/10/13 9:31,Other Vegetables,train
M48154,7391912,15669790,3/10/13 9:31,Other Rice Products,train
M48154,7420601,15668467,11/9/13 23:07,Beans,train
M48154,7420601,15669775,11/9/13 23:07,Sooji & Rava,train
M48154,7420601,15668685,11/9/13 23:07,Beans,train
M48154,7420601,34986122,11/9/13 23:07,Whole Spices,train
M48154,7420601,15669859,11/9/13 23:07,Toor Dal,train
M48154,7420601,15668378,11/9/13 23:07,Other Vegetables,train
M48154,7420601,15669781,11/9/13 23:07,Rice Flour,train
M48154,7420601,15669773,11/9/13 23:07,Urad Dal,train
M48154,7420601,15669856,11/9/13 23:07,Sugar,train
M48154,7420601,15668465,11/9/13 23:07,Root Vegetables,train
M48154,7426408,15668519,15-09-2013 20:05,Bread,train
M48154,7433220,7594818,19-09-2013 23:49,Instant Noodles,train
M48154,7433220,15669865,19-09-2013 23:49,Other Dals,train
M48154,7433220,15668375,19-09-2013 23:49,Root Vegetables,train
M48154,7471909,15668379,25-07-2013 18:58,Other Vegetables,train
M48154,7471909,7575340,25-07-2013 18:58,Disposable Plates & Utensils,train
M48154,7471909,15668465,25-07-2013 18:58,Root Vegetables,train
M48154,7471909,15668688,25-07-2013 18:58,Root Vegetables,train
M48154,7491350,7599084,5/8/13 20:24,Other Sweets,train
M48154,7491350,15668379,5/8/13 20:24,Other Vegetables,train
M48154,7491350,15668688,5/8/13 20:24,Root Vegetables,train
M48154,7491350,15668455,5/8/13 20:24,Brinjals,train
M48154,7502975,15668688,13-08-2013 20:07,Root Vegetables,train
M48154,7502975,15668465,13-08-2013 20:07,Root Vegetables,train
M48154,7502975,15668467,13-08-2013 20:07,Beans,train
M48154,7502975,15669835,13-08-2013 20:07,Raw Rice,train
M48154,7502975,15669773,13-08-2013 20:07,Urad Dal,train
M48154,7502975,15668379,13-08-2013 20:07,Other Vegetables,train
M48154,7510717,15669760,8/7/13 20:56,Whole Spices,train
M48154,7510717,15670270,8/7/13 20:56,Other Dals,train
M48154,7510717,15669774,8/7/13 20:56,Urad Dal,train
M48154,7510717,15668465,8/7/13 20:56,Root Vegetables,train
M48154,7510717,15668469,8/7/13 20:56,Beans,train
M48154,7510717,15669834,8/7/13 20:56,Raw Rice,train
M48154,7522307,7586502,16-07-2013 20:11,Chips,train
M48154,7522307,7569802,16-07-2013 20:11,Namkeen,train
M48154,7522307,15668379,16-07-2013 20:11,Other Vegetables,train
M48154,7522307,15668688,16-07-2013 20:11,Root Vegetables,train
M48154,7539498,15668688,14-06-2013 20:43,Root Vegetables,train
M48154,7539498,15668465,14-06-2013 20:43,Root Vegetables,train
M48154,7539498,15668379,14-06-2013 20:43,Other Vegetables,train
M48154,7551547,15668688,22-06-2013 21:43,Root Vegetables,train
M48154,7551547,15669974,22-06-2013 21:43,Other Dry Fruits,train
M48154,7551547,15669976,22-06-2013 21:43,Almonds,train
M48154,7551547,15669824,22-06-2013 21:43,Raw Rice,train
M48154,7551547,15668379,22-06-2013 21:43,Other Vegetables,train
M48154,7551547,7572432,22-06-2013 21:43,Cooking Paste,train
M48154,7551547,15669972,22-06-2013 21:43,Cashews,train
M48154,7551547,15668467,22-06-2013 21:43,Beans,train
M48154,7551547,15670250,22-06-2013 21:43,Organic F&V,train
M48154,7567909,15668688,3/7/13 20:48,Root Vegetables,train
M48154,7567909,15668465,3/7/13 20:48,Root Vegetables,train
M48154,7567909,15668379,3/7/13 20:48,Other Vegetables,train
M48154,7567909,7569802,3/7/13 20:48,Namkeen,train
M48154,7567909,7594818,3/7/13 20:48,Instant Noodles,train
M48154,7567909,15668469,3/7/13 20:48,Beans,train
M48154,7567909,15670250,3/7/13 20:48,Organic F&V,train
M48154,7567909,7569798,3/7/13 20:48,Namkeen,train
M48154,7572340,7735555,22-05-2013 20:38,Rasagulla & Gulab Jamun,train
M48154,7572340,7580034,22-05-2013 20:38,Ice Creams & Desserts,train
M48154,7572340,15668467,22-05-2013 20:38,Beans,train
M48154,7584416,7588161,31-05-2013 23:08,Health Drinks,train
M48154,7584416,7594818,31-05-2013 23:08,Instant Noodles,train
M48154,7584416,15670248,31-05-2013 23:08,Organic F&V,train
M48154,7584416,15668685,31-05-2013 23:08,Beans,train
M48154,7594238,15669821,7/6/13 22:28,Whole Spices,train
M48154,7594238,15668465,7/6/13 22:28,Root Vegetables,train
M48154,7594238,15668688,7/6/13 22:28,Root Vegetables,train
M48154,7594238,7735555,7/6/13 22:28,Rasagulla & Gulab Jamun,train
M48154,7594238,15669964,7/6/13 22:28,Raisins,train
M48154,7594238,7569805,7/6/13 22:28,Namkeen,train
M48154,7594238,7594818,7/6/13 22:28,Instant Noodles,train
M48154,7594238,15668379,7/6/13 22:28,Other Vegetables,train
M48154,7594238,7586526,7/6/13 22:28,Snacky Nuts,train
M48154,7606988,15668688,28-04-2013 23:49,Root Vegetables,train
M48154,7606988,7594818,28-04-2013 23:49,Instant Noodles,train
M48154,7606988,15668379,28-04-2013 23:49,Other Vegetables,train
M48154,7606988,15668465,28-04-2013 23:49,Root Vegetables,train
M48154,7606988,15668685,28-04-2013 23:49,Beans,train
M48154,7614294,15668379,4/5/13 23:14,Other Vegetables,train
M48154,7622188,15668685,11/5/13 8:44,Beans,train
M48154,7629518,15668465,16-05-2013 12:06,Root Vegetables,train
M48154,7629518,15668379,16-05-2013 12:06,Other Vegetables,train
M48154,7629518,7570487,16-05-2013 12:06,Shaving Blade & Razors,train
M48154,7629518,15668688,16-05-2013 12:06,Root Vegetables,train
M48154,7637318,15670254,29-03-2013 11:08,Organic F&V,train
M48154,7637318,15668689,29-03-2013 11:08,Root Vegetables,train
M48154,7637318,15670251,29-03-2013 11:08,Organic F&V,train
M48154,7649362,15669775,8/4/13 10:57,Sooji & Rava,train
M48154,7649362,7594818,8/4/13 10:57,Instant Noodles,train
M48154,7657072,7599091,14-04-2013 19:33,Namkeen,train
M48154,7657072,7735555,14-04-2013 19:33,Rasagulla & Gulab Jamun,train
M48154,7670738,15668467,24-02-2013 11:04,Beans,train
M48154,7670738,15668689,24-02-2013 11:04,Root Vegetables,train
M48154,7670738,7599091,24-02-2013 11:04,Namkeen,train
M48154,7670738,7586352,24-02-2013 11:04,Chips,train
M48154,7670738,7572303,24-02-2013 11:04,Namkeen,train
M48154,7670738,7586551,24-02-2013 11:04,Chips,train
M48154,7670738,7586364,24-02-2013 11:04,Namkeen,train
M48154,7670738,92388181,24-02-2013 11:04,Healthy Snacks,train
M48154,7670738,93272997,24-02-2013 11:04,Ready Masalas,train
M48154,7675448,15668689,1/3/13 11:10,Root Vegetables,train
M48154,7675448,15668684,1/3/13 11:10,Beans,train
M48154,7681638,7735555,6/3/13 21:40,Rasagulla & Gulab Jamun,train
M48154,7681638,15668379,6/3/13 21:40,Other Vegetables,train
M48154,7681638,15668467,6/3/13 21:40,Beans,train
M48154,7681638,15668689,6/3/13 21:40,Root Vegetables,train
M48154,7686598,15668689,12/3/13 14:06,Root Vegetables,train
M48154,7686598,15668685,12/3/13 14:06,Beans,train
M48154,7686598,15668465,12/3/13 14:06,Root Vegetables,train
M48154,7686598,7586352,12/3/13 14:06,Chips,train
M48154,7686598,15670251,12/3/13 14:06,Organic F&V,train
M48154,7686598,7586311,12/3/13 14:06,Chips,train
M48154,7686598,7586551,12/3/13 14:06,Chips,train
M48154,7691925,15669974,16-03-2013 21:00,Other Dry Fruits,train
M48154,7691925,15668379,16-03-2013 21:00,Other Vegetables,train
M48154,7691925,15668688,16-03-2013 21:00,Root Vegetables,train
M48154,7699276,15668684,24-03-2013 10:58,Beans,train
M48154,7699276,15669971,24-03-2013 10:58,Cashews,train
M48154,7699276,15669981,24-03-2013 10:58,Raisins,train
M48154,7699276,15669976,24-03-2013 10:58,Almonds,train
M48154,7699276,15668467,24-03-2013 10:58,Beans,train
M48154,7701118,15668467,13-01-2013 09:49,Beans,train
M48154,7701118,7599091,13-01-2013 09:49,Namkeen,train
M48154,7701118,15668379,13-01-2013 09:49,Other Vegetables,train
M48154,7701118,15668685,13-01-2013 09:49,Beans,train
M48154,7701118,15668689,13-01-2013 09:49,Root Vegetables,train
M48154,7707421,15668478,21-01-2013 05:56,Banana,train
M48154,7707421,15668689,21-01-2013 05:56,Root Vegetables,train
M48154,7707421,15668685,21-01-2013 05:56,Beans,train
M48154,7707421,15670250,21-01-2013 05:56,Organic F&V,train
M48154,7711109,7569806,26-01-2013 20:08,Namkeen,train
M48154,7711109,15670270,26-01-2013 20:08,Other Dals,train
M48154,7711109,15668379,26-01-2013 20:08,Other Vegetables,train
M48154,7711109,15669994,26-01-2013 20:08,Other Dals,train
M48154,7711109,7594818,26-01-2013 20:08,Instant Noodles,train
M48154,7711109,7578354,26-01-2013 20:08,Chilli & Soya Sauces,train
M48154,7715476,15668467,31-01-2013 01:23,Beans,train
M48154,7715476,15668465,31-01-2013 01:23,Root Vegetables,train
M48154,7715476,15668685,31-01-2013 01:23,Beans,train
M48154,7715476,15668688,31-01-2013 01:23,Root Vegetables,train
M48154,7718981,15669884,4/2/13 19:10,Whole Spices,train
M48154,7718981,15669760,4/2/13 19:10,Whole Spices,train
M48154,7718981,15669777,4/2/13 19:10,Urad Dal,train
M48154,7718981,7586364,4/2/13 19:10,Namkeen,train
M48154,7718981,15669821,4/2/13 19:10,Whole Spices,train
M48154,7718981,15669878,4/2/13 19:10,Toor Dal,train
M48154,7718981,7735781,4/2/13 19:10,Namkeen,train
M48154,7718981,7586551,4/2/13 19:10,Chips,train
M48154,7718981,7586305,4/2/13 19:10,Namkeen,train
M48154,7724142,15668465,10/2/13 20:41,Root Vegetables,train
M48154,7724142,15668467,10/2/13 20:41,Beans,train
M48154,7724142,15668379,10/2/13 20:41,Other Vegetables,train
M48154,7724142,15668688,10/2/13 20:41,Root Vegetables,train
M48154,7729226,15668689,16-02-2013 19:49,Root Vegetables,train
M48154,7729226,15668465,16-02-2013 19:49,Root Vegetables,train
M48154,7736779,15669777,6/12/12 9:53,Urad Dal,train
M48154,7736779,15668467,6/12/12 9:53,Beans,train
M48154,7736779,93134499,6/12/12 9:53,"Glucose, Marie & Milk Biscuits",train
M48154,7736779,15668688,6/12/12 9:53,Root Vegetables,train
M48154,7736779,15669835,6/12/12 9:53,Raw Rice,train
M48154,7736779,15668684,6/12/12 9:53,Beans,train
M48154,7736779,7594817,6/12/12 9:53,Instant Noodles,train
M48154,7736779,15669790,6/12/12 9:53,Other Rice Products,train
M48154,7736779,15669764,6/12/12 9:53,Besan,train
M48154,7746346,15668467,17-12-2012 22:58,Beans,train
M48154,7746346,15668465,17-12-2012 22:58,Root Vegetables,train
M48154,7746346,7594817,17-12-2012 22:58,Instant Noodles,train
M48154,7746346,15668685,17-12-2012 22:58,Beans,train
M48154,7746346,7586307,17-12-2012 22:58,Chips,train
M48154,7746346,15668688,17-12-2012 22:58,Root Vegetables,train
M48154,7746346,7586502,17-12-2012 22:58,Chips,train
M48154,7746346,7569803,17-12-2012 22:58,Namkeen,train
M48154,7748718,15669997,23-12-2012 11:47,Other Dals,train
M48154,7751806,15668467,28-12-2012 13:05,Beans,train
M48154,7751806,15668465,28-12-2012 13:05,Root Vegetables,train
M48154,7751806,15668449,28-12-2012 13:05,Exotic Vegetables,train
M48154,7751806,15668689,28-12-2012 13:05,Root Vegetables,train
M48154,7751806,7586346,28-12-2012 13:05,Namkeen,train
M48154,7758128,15668467,5/1/13 10:01,Beans,train
M48154,7758128,7599091,5/1/13 10:01,Namkeen,train
M48154,7758128,15669835,5/1/13 10:01,Raw Rice,train
M48154,7758128,15669873,5/1/13 10:01,Whole Spices,train
M48154,7758128,7572303,5/1/13 10:01,Namkeen,train
M48154,7758128,15668685,5/1/13 10:01,Beans,train
M48154,7758128,15669830,5/1/13 10:01,Other Rice Products,train
M48154,7758128,15669780,5/1/13 10:01,Sugar,train
M48154,7758128,15669775,5/1/13 10:01,Sooji & Rava,train
M48154,7758128,15668466,5/1/13 10:01,Root Vegetables,train
M48154,7758128,15669807,5/1/13 10:01,Other Dry Fruits,train
M48154,7758128,7569802,5/1/13 10:01,Namkeen,train
M48154,7758128,7608759,5/1/13 10:01,"Glucose, Marie & Milk Biscuits",train
M48154,7758128,7594817,5/1/13 10:01,Instant Noodles,train
M48154,7758128,15668689,5/1/13 10:01,Root Vegetables,train
M48154,7758128,15669976,5/1/13 10:01,Almonds,train
